User_ID,Latitude,Longitude
2,37.79515692,-122.3932981
2,37.79522567,-122.3934158
2,37.79441478,-122.3959887
2,37.7879542,-122.4075329
2,37.79762505,-122.4065995
2,37.79536432,-122.4031556
2,37.79533889,-122.3937249
2,37.79065042,-122.4055776
2,37.78718686,-122.3977214
2,37.78582599,-122.4065191
2,37.78323134,-122.4037457
2,37.78580903,-122.4010634
2,37.78276127,-122.4007778
2,37.77993766,-122.4030532
2,37.77855253,-122.4020511
2,37.77963914,-122.4011584
2,37.7804718,-122.4003525
4,37.78260468,-122.407608
4,37.78265833,-122.4063206
4,37.78552074,-122.3969758
4,37.77843087,-122.3893941
4,37.77835555,-122.3894012
4,37.78428278,-122.4091101
4,37.78545785,-122.4128822
4,37.78647887,-122.4035633
4,37.78184072,-122.4100327
4,37.78647887,-122.4035633
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.78371467,-122.39851
4,37.78647887,-122.4035633
4,37.78743554,-122.3991629
4,37.78647887,-122.4035633
4,37.79028771,-122.3895694
4,37.78990206,-122.3899243
4,37.78647887,-122.4035633
4,37.78260468,-122.407608
4,37.7825583,-122.4001254
4,37.78647887,-122.4035633
4,37.80079007,-122.4100113
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.7914265,-122.4041966
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.77960855,-122.3951393
4,37.77835555,-122.3894012
4,37.77773651,-122.3888969
4,37.7766187,-122.3900648
4,37.77835555,-122.3894012
4,37.78647887,-122.4035633
4,37.78659122,-122.4038583
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78751957,-122.3984388
4,37.78647887,-122.4035633
4,37.78312959,-122.4038744
4,37.78647887,-122.4035633
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.78718131,-122.3988299
4,37.77000235,-122.4469507
4,37.77033318,-122.4458891
4,37.78745622,-122.4035246
4,37.78647887,-122.4035633
4,37.7874543,-122.403568
4,37.78706428,-122.4042387
4,37.78647887,-122.4035633
4,37.78731123,-122.4001087
4,37.78745622,-122.4035246
4,37.78676716,-122.4030697
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78722805,-122.3994559
4,37.78751957,-122.3984388
4,37.78647887,-122.4035633
4,37.77000235,-122.4469507
4,37.76972487,-122.4486152
4,37.76640636,-122.4530125
4,37.76434538,-122.4381745
4,37.7914265,-122.4041966
4,37.78647887,-122.4035633
4,37.78731123,-122.4001087
4,37.7870512,-122.4012673
4,37.78703082,-122.4011999
4,37.78616911,-122.4021115
4,37.78834305,-122.3952933
4,37.78323134,-122.4033165
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78212006,-122.4042146
4,37.78647887,-122.4035633
4,37.78323134,-122.4033165
4,37.78323134,-122.4033165
4,37.78323134,-122.4037457
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.78659122,-122.4038583
4,37.78647887,-122.4035633
4,37.7914265,-122.4041966
4,37.78647887,-122.4035633
4,37.78718508,-122.4047336
4,37.78752055,-122.4004536
4,37.78792913,-122.399916
4,37.78731123,-122.4001087
4,37.78696724,-122.3999932
4,37.78647887,-122.4035633
4,37.7914265,-122.4041966
4,37.78647887,-122.4035633
4,37.78586838,-122.4031556
4,37.78745622,-122.4035246
4,37.78647887,-122.4035633
4,37.78730523,-122.403295
4,37.78659122,-122.4038583
4,37.78934472,-122.4014819
4,37.78753451,-122.400497
4,37.78722805,-122.3994559
4,37.78647887,-122.4035633
4,37.78586631,-122.4024005
4,37.78647887,-122.4035633
4,37.78371467,-122.39851
4,37.78545785,-122.4128822
4,37.78615922,-122.4045075
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.78647887,-122.4035633
4,37.7874543,-122.403568
4,37.78647745,-122.4049837
4,37.78647887,-122.4035633
4,37.78659122,-122.4038583
4,37.78323134,-122.4037457
4,37.78380794,-122.4029732
4,37.7914265,-122.4041966
4,37.78647887,-122.4035633
8,37.77941535,-122.4235334
8,37.7824051,-122.4210211
8,37.76493425,-122.4318415
8,37.78415125,-122.417853
8,37.77941535,-122.4235334
8,37.78547573,-122.4165921
8,37.779315,-122.3919068
8,37.7784672,-122.3932232
8,37.779315,-122.3919068
8,37.77941535,-122.4235334
8,37.78547573,-122.4165921
8,37.78547573,-122.4165921
8,37.78362605,-122.4175163
8,37.77941535,-122.4235334
15,37.7802773,-122.391311
15,37.76803091,-122.3925753
15,37.7707386,-122.4162769
15,37.77217395,-122.4187013
15,37.77485626,-122.4208221
15,37.78718686,-122.3977214
15,37.79533889,-122.3937249
15,37.77475834,-122.3958645
15,37.77835555,-122.3894012
16,37.78265833,-122.4063206
16,37.78242156,-122.3925823
16,37.78265833,-122.4063206
16,37.76161537,-122.4195474
16,37.75902125,-122.4145796
24,37.78582599,-122.4065191
24,37.79533889,-122.3937249
25,37.76275948,-122.408275
25,37.76493772,-122.4122497
25,37.79169327,-122.4035525
25,37.76828088,-122.4243938
25,37.76258227,-122.3960954
25,37.76255602,-122.3960515
25,37.76255602,-122.3960515
25,37.76424725,-122.3868437
25,37.76255602,-122.3960515
25,37.7815086,-122.4050282
25,37.76255602,-122.3960515
25,37.75655507,-122.4211693
25,37.7664966,-122.4222543
25,37.76483573,-122.4241168
25,37.76258227,-122.3960954
25,37.779848,-122.4188411
25,37.76255602,-122.3960515
25,37.78555318,-122.4140959
25,37.7855377,-122.4216413
25,37.76255602,-122.3960515
25,37.76828088,-122.4243938
25,37.7569505,-122.4206716
25,37.78422342,-122.4032307
25,37.7664966,-122.4222543
25,37.76255602,-122.3960515
25,37.77002355,-122.4221537
25,37.78242156,-122.3925823
25,37.78095036,-122.396096
25,37.78057487,-122.3968271
25,37.78065678,-122.3935438
25,37.78095036,-122.396096
25,37.77002355,-122.4221537
25,37.76255602,-122.3960515
25,37.77398177,-122.4112718
25,37.76255602,-122.3960515
25,37.78223696,-122.4072367
26,37.77704115,-122.4228215
27,37.78571737,-122.3992462
27,37.7856988,-122.3994648
27,37.78312959,-122.4038744
34,37.77704115,-122.4228215
34,37.78113607,-122.3944508
34,37.7822801,-122.3875685
34,37.7900815,-122.4021061
34,37.79488968,-122.3958893
34,37.79117139,-122.3998467
34,37.78081095,-122.4023374
34,37.78422342,-122.4032307
34,37.78425693,-122.4021578
34,37.79219349,-122.402029
34,37.77208323,-122.4039959
34,37.76608515,-122.4018127
34,37.76662183,-122.3994067
34,37.77738883,-122.3951519
34,37.7784672,-122.3932232
34,37.77652078,-122.3957699
34,37.7805613,-122.3942937
34,37.78115387,-122.3913968
34,37.77141207,-122.413065
34,37.78260468,-122.407608
34,37.78656402,-122.4147897
34,37.78660606,-122.4045181
34,37.78291761,-122.4078333
34,37.77738883,-122.3951519
34,37.77554774,-122.3975812
34,37.79587898,-122.3937889
34,37.79596805,-122.3931542
34,37.79568649,-122.393682
34,37.78160939,-122.4018878
39,37.791405,-122.4120283
39,37.79054421,-122.404003
39,37.75268235,-122.4120498
39,37.75276718,-122.4083376
39,37.78422342,-122.4032307
39,37.77927137,-122.4192381
39,37.79054421,-122.404003
40,37.77812363,-122.4058743
40,37.77756142,-122.4071595
40,37.78146571,-122.3987732
42,37.78409292,-122.3948878
42,37.78934472,-122.4014819
42,37.76845335,-122.4185514
42,37.76438767,-122.4326708
42,37.78931838,-122.3966682
42,37.78931838,-122.3966682
42,37.78133578,-122.3944219
42,37.78069793,-122.3934963
42,37.76489612,-122.4194852
42,37.76483573,-122.4241168
42,37.76514264,-122.4195707
42,37.76703398,-122.4219525
42,37.76438767,-122.4326708
52,37.776222,-122.432911
52,37.77927137,-122.4192381
52,37.75968887,-122.4271774
53,37.79405462,-122.4333037
53,37.79458859,-122.4339634
53,37.79469456,-122.4339795
53,37.79464497,-122.4326997
53,37.79472847,-122.4324882
53,37.79539948,-122.4329825
53,37.77366122,-122.4393308
53,37.76008595,-122.4198133
53,37.78883424,-122.4009455
53,37.7889813,-122.3987059
53,37.76275583,-122.4198752
53,37.76211765,-122.4193024
53,37.75979357,-122.4236428
53,37.76933293,-122.4527761
53,37.77029669,-122.4462016
53,37.77027006,-122.4448718
53,37.77003492,-122.4462633
53,37.7702968,-122.4457253
53,37.76964765,-122.4454561
53,37.77036837,-122.4448414
53,37.76298013,-122.4351195
53,37.77252958,-122.4407258
53,37.77222928,-122.4391795
53,37.75887246,-122.4125438
53,37.75917917,-122.4121939
53,37.77638968,-122.4417484
53,37.77655362,-122.4416614
53,37.77317707,-122.4381414
53,37.75257083,-122.4142331
53,37.7538116,-122.418334
53,37.75408812,-122.4186772
53,37.75296092,-122.4087882
53,37.7758196,-122.409032
53,37.77608537,-122.4084233
53,37.77618853,-122.4084777
53,37.7908963,-122.4037993
53,37.79024265,-122.4042506
53,37.79020954,-122.4047005
53,37.80079007,-122.4100113
53,37.79870457,-122.4072969
53,37.79788242,-122.4061253
53,37.79700028,-122.4053655
53,37.78582599,-122.4065191
53,37.77002355,-122.4221537
53,37.79252788,-122.4039102
53,37.79801724,-122.4064374
53,37.79513745,-122.4048662
53,37.76068975,-122.4352133
53,37.76068975,-122.4352133
53,37.78821502,-122.4337194
53,37.78735283,-122.4335417
53,37.78689098,-122.4321864
53,37.78767815,-122.4335637
53,37.78237492,-122.4066103
53,37.78323134,-122.4037457
53,37.7816923,-122.4047256
53,37.78201031,-122.4075437
53,37.78276127,-122.4007778
53,37.78796169,-122.3935431
53,37.75546468,-122.4182403
53,37.7528429,-122.4083376
53,37.75290291,-122.4083912
53,37.75247812,-122.418251
53,37.7524598,-122.4169034
53,37.75775352,-122.3875758
53,37.75812888,-122.388251
53,37.75805907,-122.3882914
53,37.75810008,-122.3883258
53,37.77835555,-122.3894012
53,37.78953469,-122.388716
53,37.78940407,-122.3894119
53,37.78971653,-122.3906758
53,37.7783519,-122.3967289
53,37.7786896,-122.396239
53,37.78460243,-122.4074267
53,37.78455411,-122.4067283
53,37.79054421,-122.404003
53,37.79054421,-122.404003
53,37.78966612,-122.4000666
53,37.78886143,-122.3994219
53,37.78980103,-122.3996135
53,37.7889813,-122.3987059
53,37.78611087,-122.405526
53,37.78610919,-122.4055281
53,37.78963786,-122.403793
53,37.76507243,-122.4190654
53,37.76497089,-122.4189028
53,37.78537327,-122.4005968
53,37.7854104,-122.3994687
53,37.78514832,-122.4003635
53,37.78762467,-122.399324
53,37.78653995,-122.4017119
53,37.78474097,-122.4041341
53,37.78312959,-122.4038744
53,37.77085691,-122.4145186
53,37.77378182,-122.4150424
53,37.78323134,-122.4033165
53,37.76304821,-122.4102532
53,37.76307392,-122.4097111
53,37.76309427,-122.4084581
53,37.76309965,-122.4109769
53,37.77704115,-122.4228215
53,37.77398177,-122.4112718
53,37.77946175,-122.4012777
53,37.78098061,-122.3993509
53,37.76479066,-122.4217299
53,37.7595786,-122.421529
53,37.76026166,-122.4213181
53,37.75944289,-122.4215019
53,37.75275446,-122.4117333
53,37.75296577,-122.4117815
53,37.75268235,-122.4120498
53,37.75296092,-122.4087882
53,37.7528429,-122.4083376
53,37.75276718,-122.4083376
53,37.75290291,-122.4083912
53,37.75227538,-122.4182146
53,37.7522245,-122.4187813
53,37.76325112,-122.4193479
53,37.76396334,-122.4194688
53,37.78882752,-122.4030483
53,37.78432523,-122.4178365
53,37.7913096,-122.4205576
53,37.79694831,-122.4220281
53,37.79635642,-122.4219402
53,37.79609947,-122.4219965
53,37.79601256,-122.4217098
53,37.78801683,-122.4218343
53,37.78731785,-122.4217487
53,37.7850883,-122.4208984
53,37.77916,-122.42007
53,37.77859277,-122.4163131
53,37.77783827,-122.416234
53,37.7790746,-122.4145194
53,37.78592682,-122.4076385
53,37.78582599,-122.4065191
53,37.75408812,-122.4186772
53,37.75265856,-122.4082407
53,37.7528429,-122.4083376
53,37.75290291,-122.4083912
53,37.79609947,-122.4219965
53,37.79635642,-122.4219402
53,37.79289719,-122.4210835
53,37.7884404,-122.4252555
53,37.78337264,-122.4397424
53,37.78232927,-122.4399143
53,37.76695087,-122.4165
53,37.76660633,-122.417367
53,37.76717923,-122.4176533
53,37.7731498,-122.4403451
53,37.77366122,-122.4393308
53,37.76495033,-122.40512
53,37.7709763,-122.4062334
53,37.77675282,-122.4032307
53,37.77946175,-122.4012777
53,37.78191068,-122.3967319
53,37.78398211,-122.3944192
53,37.78816663,-122.3888029
53,37.78889108,-122.3877682
53,37.78246735,-122.388046
53,37.76518866,-122.4185836
53,37.76637952,-122.418705
53,37.7664043,-122.4176231
53,37.76717923,-122.4176533
53,37.75404248,-122.4186577
53,37.75402355,-122.4186912
53,37.75357787,-122.4186735
53,37.75376452,-122.4184717
53,37.75357402,-122.4185818
53,37.75454492,-122.4185865
53,37.75408812,-122.4186772
53,37.75536515,-122.4196406
53,37.75290291,-122.4083912
53,37.76637952,-122.418705
53,37.76717923,-122.4176533
53,37.78652992,-122.4301208
53,37.77635426,-122.4425563
53,37.77656677,-122.4413025
53,37.77745277,-122.4419057
53,37.77750973,-122.441483
53,37.77741175,-122.4415417
53,37.77719933,-122.4414314
53,37.77655362,-122.4416614
53,37.78712975,-122.4062455
53,37.78704577,-122.4062586
53,37.78655265,-122.4055477
53,37.78676497,-122.4060983
53,37.78674942,-122.4060811
53,37.78693002,-122.4060442
53,37.78704137,-122.4057874
53,37.79169327,-122.4035525
53,37.79005368,-122.4069912
53,37.79024982,-122.4073827
53,37.78859148,-122.4092795
53,37.79001453,-122.408638
53,37.78928537,-122.4089813
53,37.78962462,-122.4086535
53,37.79000294,-122.4080557
53,37.7901841,-122.4085522
53,37.78957563,-122.407555
53,37.78936678,-122.408813
53,37.78906492,-122.4087667
53,37.78946342,-122.4083376
53,37.78899855,-122.4083759
53,37.78901829,-122.4083215
53,37.7892777,-122.4082823
53,37.78925507,-122.4084873
53,37.78878021,-122.4084484
53,37.78894115,-122.4085081
53,37.78921366,-122.4085442
53,37.78872577,-122.4083698
53,37.78942102,-122.4088097
53,37.78631777,-122.4084342
53,37.78623127,-122.4085837
53,37.7864768,-122.408488
53,37.78641663,-122.4091056
53,37.78616515,-122.4086916
53,37.78666541,-122.4068892
53,37.78633473,-122.4062347
53,37.78582599,-122.4065191
53,37.75283217,-122.4253089
53,37.76637952,-122.418705
53,37.7664043,-122.4176231
53,37.76717923,-122.4176533
53,37.78396725,-122.407372
53,37.78543595,-122.4039495
53,37.78716582,-122.4060377
53,37.78639508,-122.406043
53,37.78582599,-122.4065191
53,37.78528555,-122.4065145
53,37.76717923,-122.4176533
53,37.75454432,-122.4209064
53,37.75344665,-122.4209203
53,37.7537109,-122.4208425
53,37.75399451,-122.4210109
53,37.75393597,-122.4209199
53,37.76717923,-122.4176533
53,37.7684958,-122.4180799
57,37.7724448,-122.4060094
58,37.77192748,-122.403971
58,37.78591577,-122.4128701
58,37.78580903,-122.4010634
58,37.75778462,-122.4243759
58,37.76438767,-122.4326708
58,37.77797183,-122.3931
62,37.78508228,-122.4325566
62,37.79533889,-122.3937249
62,37.78821782,-122.4335304
62,37.78323134,-122.4033165
62,37.75604555,-122.4211683
62,37.78821502,-122.4337194
62,37.76466768,-122.422961
62,37.79488532,-122.3927071
62,37.7825583,-122.4001254
62,37.79488532,-122.3927071
62,37.77652078,-122.3957699
62,37.78420073,-122.4331322
62,37.77652078,-122.3957699
62,37.79090477,-122.3958278
62,37.77640555,-122.426436
62,37.77879598,-122.4217897
62,37.77666045,-122.4265395
62,37.78900557,-122.3983169
62,37.7895482,-122.3949158
62,37.77353028,-122.4257978
62,37.7784672,-122.3932232
62,37.78508228,-122.4325566
62,37.79568649,-122.393682
62,37.77368583,-122.4220224
62,37.78543595,-122.4039495
62,37.79533889,-122.3937249
62,37.77368583,-122.4220224
62,37.75812888,-122.388251
62,37.79901435,-122.4090386
62,37.75604555,-122.4211683
62,37.80050038,-122.4074578
62,37.80001011,-122.4075115
62,37.79870457,-122.4072969
62,37.79882668,-122.4080157
62,37.79867914,-122.4078494
62,37.79762505,-122.4065995
62,37.80079007,-122.4100113
62,37.80065058,-122.4108696
62,37.80118703,-122.4102902
63,37.7784672,-122.3932232
63,37.78581751,-122.3997116
63,37.78242156,-122.3925823
63,37.7785348,-122.3929827
63,37.78095036,-122.396096
63,37.79604256,-122.3942828
63,37.76477688,-122.4222583
63,37.78260468,-122.407608
63,37.78693234,-122.4102796
63,37.78633473,-122.3993897
63,37.7764221,-122.3943257
63,37.78425693,-122.4021578
63,37.78384663,-122.3940084
63,37.78749077,-122.3989918
63,37.75393597,-122.4209199
63,37.78633473,-122.3993897
63,37.76131112,-122.4259585
63,37.78450324,-122.4038959
63,37.76131112,-122.4259585
63,37.78743416,-122.4141671
63,37.78260357,-122.4078403
63,37.76477688,-122.4222583
63,37.78418951,-122.4061489
63,37.78465208,-122.4063852
63,37.76131112,-122.4259585
63,37.76930962,-122.4176582
63,37.75808968,-122.4253377
63,37.78465208,-122.4063852
63,37.79604256,-122.3942828
63,37.78661394,-122.3995529
63,37.78605492,-122.4052691
63,37.7865997,-122.4017823
63,37.78744226,-122.4035033
63,37.78260468,-122.407608
63,37.78328222,-122.406975
63,37.78616911,-122.4021115
63,37.78633473,-122.3993897
63,37.76465577,-122.4252144
63,37.78260468,-122.407608
63,37.78661394,-122.3995529
63,37.7835507,-122.3920144
63,37.78313184,-122.3925508
63,37.78661394,-122.3995529
63,37.78368075,-122.405076
63,37.78260468,-122.407608
63,37.78570982,-122.4298277
63,37.7828729,-122.407887
63,37.7830123,-122.4078851
63,37.78260468,-122.407608
63,37.75806783,-122.3888326
63,37.78730523,-122.403295
63,37.79604256,-122.3942828
63,37.78661394,-122.3995529
63,37.77762292,-122.3924006
63,37.78425693,-122.4021578
63,37.79604256,-122.3942828
63,37.78260468,-122.407608
63,37.7865997,-122.4017823
63,37.79604256,-122.3942828
63,37.78260468,-122.407608
63,37.78368075,-122.405076
63,37.78302784,-122.4075651
63,37.78514832,-122.4003635
63,37.78803739,-122.440627
63,37.78368075,-122.405076
63,37.78260468,-122.407608
63,37.78666545,-122.4029331
63,37.78260468,-122.407608
63,37.78260468,-122.407608
63,37.7865997,-122.4017823
63,37.78633473,-122.3993897
63,37.78260468,-122.407608
63,37.78464564,-122.4064253
63,37.78381642,-122.405709
63,37.78465208,-122.4063852
63,37.78328222,-122.406975
63,37.78265475,-122.4099684
63,37.78191506,-122.4097083
63,37.79604256,-122.3942828
63,37.78260468,-122.407608
63,37.78328222,-122.406975
63,37.78260468,-122.407608
63,37.78514832,-122.4003635
63,37.7865997,-122.4017823
63,37.78633473,-122.3993897
63,37.78260468,-122.407608
63,37.78514832,-122.4003635
63,37.78394361,-122.4046576
63,37.7865997,-122.4017823
63,37.78465104,-122.4064254
63,37.77715139,-122.3940897
63,37.78425693,-122.4021578
63,37.78368075,-122.405076
63,37.78666545,-122.4029331
63,37.78260468,-122.407608
63,37.78418951,-122.4061489
63,37.78260468,-122.407608
63,37.7865997,-122.4017823
63,37.7865997,-122.4017823
63,37.78633473,-122.3993897
63,37.78999757,-122.4004948
63,37.78260468,-122.407608
63,37.78368075,-122.405076
63,37.7865997,-122.4017823
63,37.78302784,-122.4075651
63,37.78666545,-122.4029331
63,37.78260468,-122.407608
63,37.76936197,-122.4111295
63,37.7835366,-122.4092174
63,37.78250035,-122.4326252
63,37.78394361,-122.4046576
63,37.78260468,-122.407608
63,37.78693234,-122.4102796
63,37.78604573,-122.4115931
63,37.76744408,-122.429427
63,37.78581751,-122.3997116
63,37.78425693,-122.4021578
63,37.78570982,-122.4298277
63,37.78633473,-122.3993897
63,37.78465104,-122.4064254
63,37.78460243,-122.4074267
63,37.78260468,-122.407608
63,37.78326526,-122.4060738
63,37.78223696,-122.4072367
63,37.78260468,-122.407608
63,37.78633473,-122.3993897
63,37.78260468,-122.407608
63,37.78744226,-122.4035033
63,37.78605492,-122.4052691
63,37.7865997,-122.4017823
63,37.7830123,-122.4078851
63,37.78605492,-122.4052691
63,37.79604256,-122.3942828
63,37.78260468,-122.407608
63,37.78394361,-122.4046576
63,37.78328222,-122.406975
63,37.78260468,-122.407608
63,37.782172,-122.4106045
63,37.7830123,-122.4078851
63,37.78260468,-122.407608
63,37.7830123,-122.4078851
70,37.77961057,-122.4206972
73,37.79587898,-122.3937889
73,37.78387834,-122.432882
73,37.78392986,-122.4328332
73,37.78404985,-122.4333355
73,37.78402223,-122.4329161
73,37.78420073,-122.4331322
73,37.78420073,-122.4331322
73,37.76717172,-122.4290604
73,37.77139092,-122.4133446
73,37.77031625,-122.4153312
73,37.79191043,-122.4093781
73,37.79225284,-122.410655
73,37.8013585,-122.4184878
73,37.80212043,-122.4188948
73,37.79569208,-122.3946949
73,37.79621712,-122.3945321
73,37.79658776,-122.3947361
73,37.79662329,-122.3948783
73,37.797114,-122.3949
73,37.79675142,-122.3952523
73,37.79707686,-122.3954415
73,37.79717057,-122.3954815
73,37.77760083,-122.3907959
73,37.77790545,-122.3915792
73,37.77835555,-122.3894012
76,37.78823382,-122.3875992
76,37.76164053,-122.4242806
76,37.7784091,-122.4119202
76,37.79289211,-122.3932835
76,37.78823382,-122.3875992
76,37.78242156,-122.3925823
76,37.78823382,-122.3875992
76,37.79604256,-122.3942828
76,37.78823382,-122.3875992
77,37.78260468,-122.407608
77,37.76578437,-122.4501156
77,37.76309965,-122.4109769
77,37.79473115,-122.4181824
77,37.7956085,-122.4195287
77,37.79435063,-122.3978541
77,37.7824478,-122.392736
77,37.80192775,-122.4251866
77,37.78212827,-122.3927146
77,37.78310735,-122.3887151
77,37.76309965,-122.4109769
77,37.78203535,-122.4209733
77,37.78380794,-122.4029732
77,37.7825583,-122.4001254
77,37.78227317,-122.4081981
77,37.78474788,-122.4028084
77,37.78310735,-122.3887151
77,37.78276667,-122.3881248
77,37.7682831,-122.3928278
77,37.77032462,-122.4452126
77,37.7810006,-122.4070617
77,37.78260468,-122.407608
77,37.7802773,-122.391311
78,37.76803091,-122.3925753
78,37.76696613,-122.4065351
78,37.76809412,-122.3931885
78,37.79746492,-122.4308067
78,37.78985122,-122.4019232
78,37.78963786,-122.403793
78,37.79332112,-122.4230265
78,37.76535703,-122.4500239
78,37.77351737,-122.437284
78,37.78381642,-122.405709
78,37.7718289,-122.4320248
78,37.7871247,-122.4468528
78,37.79311597,-122.3918411
78,37.77743286,-122.4188897
78,37.77927137,-122.4192381
78,37.77961057,-122.4206972
78,37.78745395,-122.4472243
78,37.77364056,-122.421459
78,37.78745395,-122.4472243
78,37.78745395,-122.4472243
78,37.78705811,-122.4110746
78,37.78381642,-122.405709
78,37.76570372,-122.4502634
78,37.78745395,-122.4472243
78,37.78745395,-122.4472243
79,37.78260468,-122.407608
79,37.77084461,-122.4253515
79,37.76703398,-122.4219525
79,37.75655507,-122.4211693
79,37.78260468,-122.407608
79,37.75968887,-122.4271774
79,37.7734181,-122.4388602
81,37.76424725,-122.3868437
81,37.76676215,-122.4288889
81,37.76309965,-122.4109769
81,37.75393597,-122.4209199
81,37.79700028,-122.4053655
81,37.76676215,-122.4288889
81,37.78422342,-122.4032307
81,37.78666687,-122.4209061
81,37.75393597,-122.4209199
81,37.7731498,-122.4403451
81,37.78901829,-122.4083215
81,37.7784091,-122.4119202
81,37.76282187,-122.4286147
81,37.78028097,-122.4193462
81,37.76508327,-122.4389791
81,37.75812888,-122.388251
81,37.76483955,-122.4234919
81,37.75917917,-122.4121939
81,37.75965585,-122.4349438
81,37.75968887,-122.4271774
81,37.78808473,-122.3982719
81,37.76587745,-122.4503124
81,37.77948512,-122.4203399
81,37.77153084,-122.4304124
81,37.7608082,-122.4339337
81,37.76885087,-122.4291332
81,37.7525468,-122.4145613
81,37.78900872,-122.4007789
81,37.77153084,-122.4304124
81,37.75917917,-122.4121939
81,37.75968887,-122.4271774
81,37.76150743,-122.4247361
81,37.76197051,-122.4348915
81,37.76758646,-122.4293875
81,37.76535703,-122.4500239
81,37.75935432,-122.4348877
81,37.75812888,-122.388251
81,37.7788813,-122.3938429
81,37.76488462,-122.4226027
81,37.75917917,-122.4121939
81,37.76784594,-122.4284134
81,37.78422342,-122.4032307
81,37.76676215,-122.4288889
81,37.76648517,-122.4288031
81,37.7670825,-122.4289572
81,37.76131112,-122.4259585
81,37.78242156,-122.3925823
81,37.76676215,-122.4288889
81,37.77704115,-122.4228215
81,37.75812888,-122.388251
81,37.76828088,-122.4243938
81,37.75965585,-122.4349438
81,37.75917917,-122.4121939
81,37.78320135,-122.411482
81,37.77683035,-122.4380634
81,37.77738883,-122.3951519
81,37.78418951,-122.4061489
81,37.77927137,-122.4192381
81,37.78028097,-122.4193462
81,37.79024982,-122.4073827
81,37.78781642,-122.407482
81,37.78508228,-122.4325566
81,37.76483955,-122.4234919
81,37.76187185,-122.423894
81,37.76595353,-122.4066854
81,37.75235337,-122.4148749
81,37.75968887,-122.4271774
81,37.76535703,-122.4500239
81,37.76180106,-122.4216668
81,37.77738883,-122.3951519
81,37.76150743,-122.4247361
